Date,Group,TopicType,Url,Title,PageViews,PVMoM,Visitors,Engagement,Flags,BounceRate,ClickThroughRate,CopyTryScrollRate,ExitRate,HelpfulRating,Ratings,Verbatims,Drilldown,Trends,Freshness,MSUpdateCycleDays,LastPublished,LastReviewed,OrganicSearchReferrals,OrganicSearchRate,DirectTrafficRate,MicrosoftTrafficRate,ExternalTrafficRate,SocialMediaTrafficRate,CopyRate,TryRate,ScrollRate,FirstPublished,MSAuthor,IsHistorical,RedirectUrl,PlatformId,CSAs
August 2025,Concepts,overview,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/multi-device-conversation,Multi-device Conversation overview - Speech service - Azure AI services,274,-23.0%,229,L,2,16.4%,25.2%,71.6%,56.9%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-6a198c14-aeb0-7a1c-770a-57daea861c13&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-6a198c14-aeb0-7a1c-770a-57daea861c13&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-07,39,14.2%,13.5%,69.0%,3.3%,0.0%,1%,0%,72%,8/28/2024,pafarley,No,,6a198c14-aeb0-7a1c-770a-57daea861c13,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/language-service/conversational-language-understanding/concepts/multiple-languages,Multilingual projects - Azure AI services,146,4.3%,111,H,0,13.7%,26.0%,77.5%,19.9%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-83148d70-524c-4045-b58a-06ce9f574aa9&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-83148d70-524c-4045-b58a-06ce9f574aa9&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-06-30,2025-06-30,39,26.7%,13.0%,58.9%,1.4%,0.0%,5%,0%,78%,8/28/2024,lajanuar,No,,83148d70-524c-4045-b58a-06ce9f574aa9,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/embedded-speech-performance-evaluations,Performance evaluations for Embedded Speech - Speech service - Azure AI services,111,-5.1%,83,L,2,16.2%,17.1%,75.9%,41.4%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-fc78ae3a-c614-68cb-1d4a-a1bf7c9d4436&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-fc78ae3a-c614-68cb-1d4a-a1bf7c9d4436&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-07,39,35.1%,28.8%,30.6%,5.4%,0.0%,5%,0%,76%,8/28/2024,pafarley,No,,fc78ae3a-c614-68cb-1d4a-a1bf7c9d4436,"[""data-ai""]"
August 2025,Concepts,article,https://learn.microsoft.com/en-us/azure/ai-foundry/responsible-ai/content-safety/transparency-note,Transparency Note and use cases for AI Content Safety - Azure AI services,448,38.7%,296,L,3,16.1%,20.5%,74.7%,23.0%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-3ff34f0c-cca3-216e-85fe-13992cb2c4d2&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-3ff34f0c-cca3-216e-85fe-13992cb2c4d2&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,> 365 days,90,2025-06-24,2023-05-15,39,8.7%,18.1%,69.4%,3.8%,0.0%,6%,0%,75%,6/24/2025,pafarley,No,,3ff34f0c-cca3-216e-85fe-13992cb2c4d2,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/get-speech-recognition-results,Get speech recognition results - Speech service - Azure AI services,834,-15.7%,539,H,0,9.6%,69.2%,82.6%,20.5%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-08325ddc-d414-3288-f44b-f0953ed02113&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-08325ddc-d414-3288-f44b-f0953ed02113&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-07,38,4.6%,11.9%,82.3%,1.3%,0.0%,5%,0%,82%,8/28/2024,pafarley,No,,08325ddc-d414-3288-f44b-f0953ed02113,"[""data-ai""]"
August 2025,Concepts,quickstart,https://learn.microsoft.com/en-us/azure/ai-services/language-service/text-analytics-for-health/quickstart,Quickstart: Use the Text Analytics for health REST API and client library - Azure AI services,401,28.9%,210,L,2,24.7%,39.9%,74.3%,28.2%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-2569c23f-398a-577b-e3f8-bdb437b06eaf&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-2569c23f-398a-577b-e3f8-bdb437b06eaf&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-20,38,9.5%,23.4%,61.6%,5.5%,0.0%,7%,0%,74%,8/28/2024,lajanuar,No,,2569c23f-398a-577b-e3f8-bdb437b06eaf,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/disaster-recovery,Customer enabled disaster recovery for AI hub projects - Azure AI Foundry,279,-0.4%,198,H,0,10.0%,42.7%,78.8%,20.1%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-8e9cc8f5-77f3-dfb8-c205-d2ac5fb5d48a&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-8e9cc8f5-77f3-dfb8-c205-d2ac5fb5d48a&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-27,2025-08-27,37,13.3%,20.8%,62.4%,3.6%,0.0%,4%,0%,79%,2/28/2025,jburchel,No,,8e9cc8f5-77f3-dfb8-c205-d2ac5fb5d48a,
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/flow-deploy,Deploy a Flow as a Managed Online Endpoint for Real-Time Inference - Azure AI Foundry,352,-14.8%,261,L,3,36.6%,21.3%,53.3%,21.9%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-18167fc4-094e-97c4-e69f-5bc820432649&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-18167fc4-094e-97c4-e69f-5bc820432649&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,181-270 days,180,2025-08-15,2025-01-27,37,10.5%,34.9%,50.3%,4.3%,0.0%,2%,0%,53%,2/28/2025,lagayhar,No,,18167fc4-094e-97c4-e69f-5bc820432649,
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/disable-local-auth,Disable Shared Key Access to the Hub Storage Account - Azure AI Foundry,208,-5.5%,140,L,2,18.8%,36.5%,67.9%,31.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-1ae4153b-4e8d-a6b2-cc96-7c4a47757052&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-1ae4153b-4e8d-a6b2-cc96-7c4a47757052&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-22,2025-07-14,37,17.8%,18.3%,59.6%,4.3%,0.0%,8%,0%,67%,2/28/2025,jburchel,No,,1ae4153b-4e8d-a6b2-cc96-7c4a47757052,
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/language-learning-overview,Language learning with Azure AI Speech - Azure AI services,119,11.2%,92,L,2,16.0%,41.2%,69.6%,21.0%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-ae99fb70-d088-9ee0-90b6-8c4bc3cfda34&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-ae99fb70-d088-9ee0-90b6-8c4bc3cfda34&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-07,37,31.1%,31.1%,37.8%,0.0%,0.0%,1%,0%,70%,8/28/2024,pafarley,No,,ae99fb70-d088-9ee0-90b6-8c4bc3cfda34,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/language-service/personally-identifiable-information/language-support,Personally Identifiable Information (PII) detection language support - Azure AI services,289,-2.7%,181,H,0,13.8%,45.0%,77.9%,19.0%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-7eb3ee83-4f54-54a3-dc06-c854c6494639&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-7eb3ee83-4f54-54a3-dc06-c854c6494639&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,180,2025-07-14,2025-06-04,37,12.8%,26.3%,58.8%,2.1%,0.0%,4%,0%,77%,8/28/2024,lajanuar,No,,7eb3ee83-4f54-54a3-dc06-c854c6494639,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/record-custom-voice-samples,Recording custom voice samples - Speech service - Azure AI services,264,7.3%,159,H,0,6.8%,30.3%,82.4%,39.8%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-99e05632-7309-6cc2-9014-a7c00b2e6b44&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-99e05632-7309-6cc2-9014-a7c00b2e6b44&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-07,37,14.0%,16.7%,56.8%,12.5%,0.0%,4%,0%,82%,8/28/2024,pafarley,No,,99e05632-7309-6cc2-9014-a7c00b2e6b44,"[""data-ai""]"
August 2025,Concepts,tutorial,https://learn.microsoft.com/en-us/azure/ai-services/language-service/question-answering/tutorials/guided-conversations,Add guided conversations with multi-turn prompts - Azure AI services,148,-15.4%,104,L,3,20.3%,16.9%,71.2%,31.8%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-6bf6e3f1-054c-f399-ad7c-26d77bb5f920&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-6bf6e3f1-054c-f399-ad7c-26d77bb5f920&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,180,2025-06-05,2025-06-04,36,24.3%,43.9%,25.7%,6.1%,0.0%,2%,0%,71%,8/28/2024,lajanuar,No,,6bf6e3f1-054c-f399-ad7c-26d77bb5f920,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/logging-audio-transcription,How to log audio and transcriptions for speech recognition - Azure AI services,203,3.0%,110,H,0,7.4%,46.8%,87.3%,31.0%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-0d08a176-25c1-20e8-7e07-5b7a3b637fdd&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-0d08a176-25c1-20e8-7e07-5b7a3b637fdd&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-07,36,17.7%,21.7%,56.2%,4.4%,0.0%,13%,0%,87%,8/28/2024,pafarley,No,,0d08a176-25c1-20e8-7e07-5b7a3b637fdd,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/develop/run-ai-red-teaming-cloud,Run AI Red Teaming Agent in the cloud (Azure AI Foundry SDK) - Azure AI Foundry,596,24.9%,300,H,0,9.4%,50.5%,80.3%,25.0%,0.0%,1,1,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-8803624d-dc3c-d6ef-aef2-d97007d209cf&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-8803624d-dc3c-d6ef-aef2-d97007d209cf&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-09-02,2025-09-02,36,6.0%,19.1%,71.8%,3.0%,0.0%,12%,0%,79%,6/3/2025,lagayhar,No,,8803624d-dc3c-d6ef-aef2-d97007d209cf,
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/audio-processing-speech-sdk,Use the Microsoft Audio Stack (MAS) - Speech service - Azure AI services,260,41.3%,135,H,0,14.2%,39.2%,83.7%,21.5%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-7c2c149c-b8dd-0ffb-e18c-2a84cd9a8404&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-7c2c149c-b8dd-0ffb-e18c-2a84cd9a8404&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-07,36,13.8%,24.2%,55.4%,6.5%,0.0%,13%,0%,84%,8/28/2024,pafarley,No,,7c2c149c-b8dd-0ffb-e18c-2a84cd9a8404,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/luis/concepts/utterances,Utterances - Azure AI services,167,-18.5%,125,H,1,9.0%,33.5%,74.4%,22.8%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-afb40d46-bc2b-b3e1-5386-3edcdcb41a0b&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-afb40d46-bc2b-b3e1-5386-3edcdcb41a0b&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,365,2025-06-13,2025-06-12,36,21.6%,40.1%,36.5%,1.8%,0.0%,5%,0%,72%,8/28/2024,lajanuar,No,,afb40d46-bc2b-b3e1-5386-3edcdcb41a0b,"[""data-ai""]"
August 2025,Concepts,overview,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/voice-conversion,What is voice conversion? - Azure AI services,284,8.4%,205,H,1,9.5%,52.5%,74.1%,24.6%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-0675fe40-5510-c719-4ce1-8f538e1c3b8b&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-0675fe40-5510-c719-4ce1-8f538e1c3b8b&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-29,2025-07-09,36,12.7%,16.5%,69.0%,1.8%,0.0%,5%,0%,74%,7/3/2025,pafarley,No,,0675fe40-5510-c719-4ce1-8f538e1c3b8b,"[""data-ai""]"
August 2025,Concepts,concept-article,https://learn.microsoft.com/en-us/azure/ai-foundry/foundry-agent/ask-foundry-agent,Ask the Foundry agent - Azure AI Foundry,"2,487",-35.3%,"1,949",H,0,6.7%,65.7%,75.9%,14.2%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-525ec5d0-4636-881d-1a4b-9ac4721a92eb&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-525ec5d0-4636-881d-1a4b-9ac4721a92eb&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-07-28,2025-07-28,35,1.4%,2.8%,95.7%,0.1%,0.1%,1%,0%,76%,5/19/2025,jeomhove,No,,525ec5d0-4636-881d-1a4b-9ac4721a92eb,
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/qnamaker/concepts/confidence-score,Confidence score - QnA Maker - Azure AI services,80,19.4%,62,H,1,11.3%,11.3%,79.0%,53.8%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-3bc0f415-8c31-4132-9dd3-7a792bd02fac&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-3bc0f415-8c31-4132-9dd3-7a792bd02fac&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,365,2025-07-20,2025-07-16,35,43.8%,35.0%,15.0%,6.3%,0.0%,7%,0%,79%,8/28/2024,lajanuar,No,,3bc0f415-8c31-4132-9dd3-7a792bd02fac,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-foundry/openai/concepts/content-filter-annotations,Content Filter Annotations,176,-36.9%,134,H,0,5.7%,46.6%,88.8%,27.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-909587bd-be8e-055e-a59b-870908d6bb04&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-909587bd-be8e-055e-a59b-870908d6bb04&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,90,2025-07-02,2025-05-07,35,19.9%,11.9%,59.7%,8.5%,0.0%,13%,0%,89%,7/2/2025,pafarley,No,,909587bd-be8e-055e-a59b-870908d6bb04,
August 2025,Concepts,article,https://learn.microsoft.com/en-us/azure/ai-foundry/responsible-ai/content-safety/data-privacy,"Data, privacy, and security for AI Content Safety - Azure AI services",214,21.6%,151,L,2,15.4%,34.6%,74.2%,20.1%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-694df42c-65eb-5600-e4eb-e71b89cfd642&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-694df42c-65eb-5600-e4eb-e71b89cfd642&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,> 365 days,90,2025-07-31,2023-05-15,35,16.4%,20.1%,57.0%,6.5%,0.0%,7%,0%,74%,6/24/2025,pafarley,No,,694df42c-65eb-5600-e4eb-e71b89cfd642,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/personal-voice-create-voice,Get a speaker profile ID for the personal voice - Speech service - Azure AI services,188,0.5%,109,H,0,10.1%,52.7%,86.2%,16.0%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-9827e267-5b70-fa8a-e9e0-ac3a3b8906f9&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-9827e267-5b70-fa8a-e9e0-ac3a3b8906f9&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-07,35,18.6%,13.8%,67.0%,0.5%,0.0%,10%,4%,86%,8/28/2024,pafarley,No,,9827e267-5b70-fa8a-e9e0-ac3a3b8906f9,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/content-safety/language-support,Language support - Azure AI Content Safety - Azure AI services,312,11.8%,235,H,0,12.8%,32.4%,76.6%,22.1%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-78ed06fb-cebe-56cd-1a25-4112423d32c7&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-78ed06fb-cebe-56cd-1a25-4112423d32c7&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,181-270 days,90,2025-03-24,2025-02-21,35,11.2%,30.8%,55.8%,2.2%,0.0%,7%,0%,76%,8/28/2024,pafarley,No,,78ed06fb-cebe-56cd-1a25-4112423d32c7,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/customize-pronunciation,Structured text phonetic pronunciation data - Azure AI services,90,12.5%,61,H,1,14.4%,32.2%,72.1%,30.0%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-6959fb38-e800-1789-ae9f-d7adf206ed00&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-6959fb38-e800-1789-ae9f-d7adf206ed00&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-07,2025-08-07,35,38.9%,26.7%,30.0%,4.4%,0.0%,5%,0%,72%,8/28/2024,umaheshwari,No,,6959fb38-e800-1789-ae9f-d7adf206ed00,"[""data-ai""]"
August 2025,Concepts,concept-article,https://learn.microsoft.com/en-us/azure/ai-foundry/concepts/vulnerability-management,Vulnerability management - Azure AI Foundry,236,-19.5%,170,H,0,9.7%,57.2%,77.1%,23.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-57a150f8-1716-ecc0-6615-fc69f19f7a30&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-57a150f8-1716-ecc0-6615-fc69f19f7a30&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-27,2025-08-27,35,14.8%,14.0%,71.2%,0.0%,0.0%,4%,0%,77%,2/28/2025,jburchel,No,,57a150f8-1716-ecc0-6615-fc69f19f7a30,
