Notes,NextGen?,NextGen TOC,Parent Path,Name,filename,URL,Is External,ms.author,ms.topic,ms.service,description,zone_pivot_groups,pivot_id,has_pivots,pivot_groups,hub-only,file_found,has_tabs,tab_count,tab_formats,has_images,image_count,portal_steps,has_code_blocks,code_block_count,code_languages,has_code_refs,code_ref_count,contains_link_no_param,Contains_link_with_param,title,author
,y,,Observability > Batch evaluations,Run evaluations from the portal,ai-foundry/how-to/evaluate-generative-ai-app.md,https://learn.microsoft.com/azure/ai-foundry/how-to/evaluate-generative-ai-app,False,lagayhar,how-to,azure-ai-foundry,Evaluate your generative AI models and applications by using Azure AI Foundry.,,,False,,False,True,False,0,,True,15,True,False,0,,False,0,False,False,Evaluate Generative AI Models and Apps with Azure AI Foundry,lgayhardt
,y,,Observability > Batch evaluations,View evaluation results in the portal,ai-foundry/how-to/evaluate-results.md,https://learn.microsoft.com/azure/ai-foundry/how-to/evaluate-results,False,lagayhar,how-to,azure-ai-foundry,"See and analyze AI model evaluation results in Azure AI Foundry portal. Learn to view performance metrics, compare results, and interpret evaluation data for model optimization.",,,False,,False,True,False,0,,True,19,False,False,0,,False,0,False,False,See Evaluation Results in Azure AI Foundry Portal,lgayhardt
needs code info here as well.. ,y,,Observability > Batch evaluations,Create and configure storage account for evaluation,ai-foundry/how-to/evaluations-storage-account.md,https://learn.microsoft.com/azure/ai-foundry/how-to/evaluations-storage-account,False,lagayhar,how-to,azure-ai-foundry,Learn how to create and configure your storage account for Azure AI Foundry evaluations.,,,False,,False,True,False,0,,True,3,True,False,0,,False,0,False,False,Create and Configure your Storage Account for Evaluations,lgayhardt
,y,,Observability > AI red teaming,AI red teaming agent overview,ai-foundry/concepts/ai-red-teaming-agent.md,https://learn.microsoft.com/azure/ai-foundry/concepts/ai-red-teaming-agent,False,lagayhar,how-to,azure-ai-foundry,This article provides conceptual overview of the AI Red Teaming Agent.,,,False,,False,True,False,0,,True,2,False,False,0,,False,0,False,False,AI Red Teaming Agent,lgayhardt
,y,,Observability > AI red teaming,Run red teaming scans locally (Azure AI Evaluation SDK),ai-foundry/how-to/develop/run-scans-ai-red-teaming-agent.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/run-scans-ai-red-teaming-agent,False,lagayhar,how-to,azure-ai-foundry,This article provides instructions on how to use the AI Red Teaming Agent to run a local automated scan of a Generative AI application with the Azure AI Evaluation SDK.,,,False,,False,True,False,0,,False,0,False,True,28,"python, none, json",False,0,False,False,Run AI Red Teaming Agent locally (Azure AI Evaluation SDK),lgayhardt
,y,,Observability > AI red teaming,Run red teaming scans in the cloud (Azure AI Foundry SDK),ai-foundry/how-to/develop/run-ai-red-teaming-cloud.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/run-ai-red-teaming-cloud,False,lagayhar,how-to,azure-ai-foundry,This article provides instructions on how to use the AI Red Teaming Agent to run an automated scan in the cloud of a Generative AI application with the Azure AI Foundry SDK.,,,False,,False,True,True,6,"curl, python",False,0,True,True,20,"python, none, bash",False,0,True,False,Run AI Red Teaming Agent in the cloud (Azure AI Foundry SDK),lgayhardt
,y,,Observability > CI/CD evaluations,Evaluation in GitHub Actions,ai-foundry/how-to/evaluation-github-action.md,https://learn.microsoft.com/azure/ai-foundry/how-to/evaluation-github-action,False,lagayhar,how-to,azure-ai-foundry,"How to run evaluation in GitHub Action to streamline the evaluation process, allowing you to assess model performance and make informed decisions before deploying to production.",,,False,,False,True,True,4,"hub-project, foundry-project",True,3,False,True,8,"json, none, yaml, yml",False,0,False,False,How to run an evaluation in GitHub Action,lgayhardt
,y,,Observability > CI/CD evaluations,Evaluation in Azure DevOps,ai-foundry/how-to/evaluation-azure-devops.md,https://learn.microsoft.com/azure/ai-foundry/how-to/evaluation-azure-devops,False,lagayhar,how-to,azure-ai-foundry,How to run evaluation in Azure DevOps which enables offline evaluation of AI models within your CI/CD pipelines in Azure DevOps.,,,False,,False,True,True,2,"hub-project, foundry-project",True,2,True,True,4,"yaml, none",False,0,False,False,How to run an evaluation in Azure DevOps,lgayhardt
,y,,Observability > Continuous monitoring and evaluation,Continuously monitor your applications,ai-foundry/how-to/monitor-applications.md,https://learn.microsoft.com/azure/ai-foundry/how-to/monitor-applications,False,lagayhar,how-to,azure-ai-foundry,This article provides instructions on how to continuously monitor Generative AI Applications.,,,False,,False,True,False,0,,True,8,True,False,0,,False,0,False,False,Monitor your Generative AI Applications,lgayhardt
,y,,Observability > Continuous monitoring and evaluation,Continuously evaluate your AI agents,ai-foundry/how-to/continuous-evaluation-agents.md,https://learn.microsoft.com/azure/ai-foundry/how-to/continuous-evaluation-agents,False,lagayhar,how-to,azure-ai-foundry,This article provides instructions on how to continuously evaluate AI agents.,,,False,,False,True,False,0,,False,0,True,True,14,"python, none",False,0,False,True,Continuously Evaluate your AI agents,lgayhardt
,y,,Observability > Continuous monitoring and evaluation,Monitor model deployments,ai-foundry/foundry-models/how-to/monitor-models.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/how-to/monitor-models,False,ssalgado,how-to,azure-ai-foundry,Learn how to use Azure Monitor tools like Log Analytics to capture and analyze metrics and data logs for Foundry Models.,,,False,,False,True,False,0,,True,6,True,False,0,,False,0,False,True,Monitor model deployments in Azure AI Foundry Models,ssalgadodev
new features,y,,Observability > Tracing,Trace your application,ai-foundry/how-to/develop/trace-application.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/trace-application,False,lagayhar,how-to,azure-ai-foundry,"View trace results for AI applications using OpenAI SDK with OpenTelemetry in Azure AI Foundry. See execution traces, diagnose issues, and monitor application performance.",,,False,,False,True,False,0,,True,4,True,False,0,,False,0,False,True,View Trace Results for AI Applications using OpenAI SDK,lgayhardt
,y,,Observability > Tracing,Trace your agent,ai-foundry/how-to/develop/trace-agents-sdk.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/trace-agents-sdk,False,lagayhar,how-to,azure-ai-foundry,"View trace results for AI agents using Azure AI Foundry SDK and OpenTelemetry. Learn to see execution traces, debug performance, and monitor AI agent behavior step-by-step.",,,False,,False,True,False,0,,True,3,True,True,24,"bash, none, python, sql",False,0,False,False,View Trace Results for AI Agents in Azure AI Foundry,lgayhardt
,y,,Observability,A/B experimentation,ai-foundry/concepts/a-b-experimentation.md,https://learn.microsoft.com/azure/ai-foundry/concepts/a-b-experimentation,False,lagayhar,concept-article,azure-ai-foundry,Learn about conducting A/B experiments for AI applications.,,,False,,False,True,False,0,,True,1,False,False,0,,False,0,False,False,A/B experiments for AI applications,lgayhardt
,y,RAI,Observability,Transparency Note for safety evaluations,ai-foundry/concepts/safety-evaluations-transparency-note.md,https://learn.microsoft.com/azure/ai-foundry/concepts/safety-evaluations-transparency-note,False,lagayhar,article,azure-ai-foundry,"Azure AI Foundry safety evaluations intended purpose, capabilities, limitations and how to achieve the best performance.",,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Azure AI Foundry risk and safety evaluations (preview) Transparency Note,lgayhardt
,n,,Optimizations > Prompt engineering,Prompt engineering techniques,ai-foundry/openai/concepts/prompt-engineering.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/prompt-engineering?context=/azure/ai-foundry/context/context,False,mbullwin,conceptual,azure-ai-openai,Learn how to use prompt engineering to optimize your work with Azure OpenAI.,,,False,,False,True,True,2,"completion, chat",True,1,False,False,0,,False,0,False,False,Prompt engineering techniques | Azure OpenAI in Azure AI Foundry Models,mrbullwinkle
rename filename; image understanding,y,,Optimizations > Prompt engineering,Image prompt engineering,ai-foundry/openai/concepts/gpt-4-v-prompt-engineering.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/gpt-4-v-prompt-engineering?context=/azure/ai-foundry/context/context,False,pafarley,conceptual,azure-ai-openai,Learn how to better engineer image prompts for vision-enabled chat models.,,,False,,False,True,False,0,,True,13,False,False,0,,False,0,False,True,Image prompt engineering techniques,PatrickFarley
,n,,Optimizations > Prompt engineering,Synthetic Data Generation,ai-foundry/concepts/concept-synthetic-data.md,https://learn.microsoft.com/azure/ai-foundry/concepts/concept-synthetic-data,False,ssalgado,how-to,azure-ai-foundry,Learn how to generate a synthetic dataset in Azure AI Foundry portal.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Synthetic data generation in Azure AI Foundry portal,ssalgadodev
,y,,Optimizations > Fine-tuning,Fine-tuning in Azure AI Foundry,ai-foundry/concepts/fine-tuning-overview.md,https://learn.microsoft.com/azure/ai-foundry/concepts/fine-tuning-overview,False,ssalgado,concept-article,azure-ai-foundry,This article explains what fine-tuning is and under what circumstances you should consider doing it.,,,False,,False,True,False,0,,False,0,True,False,0,,False,0,False,False,Fine-tune models with Azure AI Foundry,ssalgadodev
,y,,Optimizations > Fine-tuning > Fine-tune Azure AI Foundry models,Fine-tune models deployed via serverless API,ai-foundry/how-to/fine-tune-serverless.md,https://learn.microsoft.com/azure/ai-foundry/how-to/fine-tune-serverless,False,ssalgado,how-to,azure-ai-foundry,"Deploy fine-tuned models using serverless API in Azure AI Foundry. Complete guide to fine-tune, train, and deploy custom large language models with cost-effective serverless options.",azure-ai-model-fine-tune,azure-ai-model-fine-tune,True,azure-ai-model-fine-tune,False,True,True,4,"chat-completion, text-generation",True,9,True,True,44,"json, none, python, yaml",False,0,True,True,Deploy Fine-Tuned Models with Serverless API in Azure AI Foundry,ssalgadodev
,y,,Optimizations > Fine-tuning > Fine-tune Azure AI Foundry models,Fine-tune models deployed via managed compute,ai-foundry/how-to/fine-tune-managed-compute.md,https://learn.microsoft.com/azure/ai-foundry/how-to/fine-tune-managed-compute,False,ssalgado,how-to,azure-ai-foundry,"Deploy fine-tuned models using managed compute in Azure AI Foundry portal. Step-by-step guide to fine-tune, train, and deploy custom models with GPU compute resources.",,,False,,True,True,False,0,,True,2,True,False,0,,False,0,False,True,Deploy Fine-Tuned Models with Managed Compute in Azure AI Foundry,ssalgadodev
,y,,Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Fine-tune Azure OpenAI models,ai-foundry/openai/how-to/fine-tuning.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/fine-tuning?context=/azure/ai-foundry/context/context,False,mbullwin,how-to,azure-ai-openai,"Learn how to fine-tune and customize Azure OpenAI models using Python, REST APIs, or Azure AI Foundry portal. Improve model performance with LoRA adaptation and custom datasets.",openai-fine-tuning,openai-fine-tuning,True,openai-fine-tuning,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Customize a model with Azure OpenAI in Azure AI Foundry Models,mrbullwinkle
,n,,Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,When to use Azure OpenAI fine-tuning,ai-foundry/openai/concepts/fine-tuning-considerations.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/fine-tuning-considerations?context=/azure/ai-foundry/context/context,False,mbullwin,conceptual,azure-ai-openai,Learn more about what you should take into consideration before fine-tuning with Azure OpenAI,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Azure OpenAI in Azure AI Foundry Models fine-tuning considerations,mrbullwinkle
,y,,Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Deploy for testing,ai-foundry/openai/how-to/fine-tune-test.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/fine-tune-test,False,davevoutila,how-to,azure-ai-openai,"Learn how to test your fine-tuned model with Azure OpenAI in Azure AI Foundry Models by using Python, the REST APIs, or Azure AI Foundry portal.",,,False,,False,True,True,6,"rest, portal, python",True,2,False,True,12,"python, none, bash, azurecli",False,0,False,True,Test a fine-tuned model,voutilad
,y,,Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Deploy your Azure OpenAI fine-tuned model,ai-foundry/openai/how-to/fine-tuning-deploy.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/fine-tuning-deploy?context=/azure/ai-foundry/context/context,False,mbullwin,how-to,azure-ai-openai,"Learn how to deploy your fine-tuned model with Azure OpenAI in Azure AI Foundry Models by using Python, the REST APIs, or Azure AI Foundry portal.",,,False,,False,True,True,8,"rest, portal, cli, python",True,3,False,True,20,"python, none, bash, azurecli",False,0,False,True,Deploy a fine-tuned model,mrbullwinkle
,y,,Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Vision fine-tuning,ai-foundry/openai/how-to/fine-tuning-vision.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/fine-tuning-vision?context=/azure/ai-foundry/context/context,False,mbullwin,how-to,azure-ai-openai,Learn how to fine-tune a model with image inputs.,,,False,,False,True,False,0,,False,0,False,True,2,"json, none",False,0,False,False,Vision customization,mrbullwinkle
