Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,ms.service,description,pivot_id,has_pivots,pivot_groups,hub-only,file_found,Notes,NextGen?,pivot_ai_foundry,pivot_ai_foundry_portal,pivot_azcli,pivot_azportal,pivot_azpowershell,pivot_azure_ai_foundry,pivot_azure_ai_model_categories,pivot_azure_ai_studio_sdk_cli,pivot_azure_direct_others,pivot_azure_openai,pivot_bicep,pivot_cli,pivot_csharp,pivot_fdp_project,pivot_foundry_portal,pivot_hub_project,pivot_java,pivot_javascript,pivot_language_studio,pivot_portal,pivot_programming_language_bicep,pivot_programming_language_cli,pivot_programming_language_cpp,pivot_programming_language_csharp,pivot_programming_language_dotnet,pivot_programming_language_foundry_portal,pivot_programming_language_go,pivot_programming_language_java,pivot_programming_language_javascript,pivot_programming_language_objectivec,pivot_programming_language_powershell,pivot_programming_language_python,pivot_programming_language_python_azure,pivot_programming_language_rest,pivot_programming_language_ruby,pivot_programming_language_spring,pivot_programming_language_studio,pivot_programming_language_swift,pivot_programming_language_typescript,pivot_ps,pivot_python,pivot_python_sdk,pivot_rest,pivot_rest_api,pivot_speech_studio,pivot_typescript,pivot_web_portal
Agent Service > Responsible AI,"Data, privacy, and security For Azure AI Foundry Agent Service",ai-foundry/responsible-ai/agents/data-privacy-security.md,https://learn.microsoft.com/azure/ai-foundry/responsible-ai/agents/data-privacy-security,False,aahi,article,azure-ai-agent-service,"This document details issues for data, privacy, and security for Azure AI Agent Service",,False,,False,True,security & governance,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Azure AI Search for RAG,Retrieval Augmented Generation (RAG) overview,ai-foundry/concepts/retrieval-augmented-generation.md,https://learn.microsoft.com/azure/ai-foundry/concepts/retrieval-augmented-generation,False,sgilley,concept-article,azure-ai-foundry,This article introduces retrieval augmented generation for use in generative AI applications.,,False,,False,True,,?,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Azure AI Search for RAG,Use Azure AI Search,azure/search/search-what-is-azure-search?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/azure/search/search-what-is-azure-search?context=/azure/ai-foundry/context/context,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Azure AI Search for RAG,Build and consume vector indexes (Portal),ai-foundry/how-to/index-add.md,https://learn.microsoft.com/azure/ai-foundry/how-to/index-add,False,ssalgado,how-to,azure-ai-foundry,Learn how to create and use a vector index for performing Retrieval Augmented Generation (RAG).,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Azure AI Search for RAG,Build a RAG solution using Azure AI Search,azure/search/tutorial-rag-build-solution?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/azure/search/tutorial-rag-build-solution?context=/azure/ai-foundry/context/context,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Develop with code,Set up your development environment,ai-foundry/how-to/develop/install-cli-sdk.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/install-cli-sdk,False,sgilley,how-to,azure-ai-foundry,Instructions for installing the Azure AI Foundry SDK and the Azure CLI,foundry-sdk-overview-languages,True,"programming-language-python, programming-language-csharp, programming-language-javascript, programming-language-java",False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Develop with code,Work in VS Code (Preview),ai-foundry/how-to/develop/get-started-projects-vs-code.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/get-started-projects-vs-code,False,johalexander,how-to,azure-ai-foundry,Use this article to learn how to create projects and deploy Large Language Models using Azure AI Foundry capabilities directly in VS Code.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Develop with code,Use the Azure AI Foundry Agent Service in VS Code (Preview),ai-foundry/how-to/develop/vs-code-agents.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/vs-code-agents,False,johalexander,how-to,azure-ai-foundry,Use this article to learn how to use Azure AI Foundry Agent Service directly in VS Code.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Develop with code,Start with an AI template,ai-foundry/how-to/develop/ai-template-get-started.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/ai-template-get-started,False,sgilley,how-to,azure-ai-foundry,This article provides instructions on how to use an AI template to get started with Azure AI Foundry.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Develop with code,Develop with LangChain,ai-foundry/how-to/develop/langchain.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/langchain,False,sgilley,how-to,azure-ai-foundry,This article explains how to use LangChain with models deployed in Azure AI Foundry portal to build advance intelligent applications.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Develop with code,Develop with LlamaIndex,ai-foundry/how-to/develop/llama-index.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/llama-index,False,sgilley,how-to,azure-ai-foundry,This article explains how to use LlamaIndex with models deployed in Azure AI Foundry portal to build advance intelligent applications.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Develop with code,Develop with Semantic Kernel,ai-foundry/how-to/develop/semantic-kernel.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/semantic-kernel,False,lagayhar,how-to,azure-ai-foundry,Develop applications with Semantic Kernel and Azure AI Foundry.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Develop with code > Quickstarts,Use the chat playground,ai-foundry/quickstarts/get-started-playground.md,https://learn.microsoft.com/azure/ai-foundry/quickstarts/get-started-playground,False,sgilley,quickstart,azure-ai-foundry,"Get answers using the chat playground in Azure AI Foundry portal. Learn how to deploy models, ask questions, and get AI responses quickly with this step-by-step tutorial.",,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Develop with code > In-depth tutorials > Build custom app with Azure AI Foundry SDK,Part 1: Set up project and install SDK,ai-foundry/tutorials/copilot-sdk-create-resources.md,https://learn.microsoft.com/azure/ai-foundry/tutorials/copilot-sdk-create-resources,False,sgilley,tutorial,azure-ai-foundry,"Build a custom chat app using the Azure AI Foundry SDK. Part 1 of a 3-part tutorial series, which shows how to create the resources you need for parts 2 and 3.",,False,,True,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Develop with code > In-depth tutorials > Build custom app with Azure AI Foundry SDK,Part 2: Build with data retrieval,ai-foundry/tutorials/copilot-sdk-build-rag.md,https://learn.microsoft.com/azure/ai-foundry/tutorials/copilot-sdk-build-rag,False,sgilley,tutorial,azure-ai-foundry,Learn how to build a RAG-based chat app using the Azure AI Foundry SDK. This tutorial is part 2 of a 3-part tutorial series.,,False,,True,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Develop with code > In-depth tutorials > Build custom app with Azure AI Foundry SDK,Part 3: Evaluate the chat app,ai-foundry/tutorials/copilot-sdk-evaluate.md,https://learn.microsoft.com/azure/ai-foundry/tutorials/copilot-sdk-evaluate,False,sgilley,tutorial,azure-ai-foundry,Evaluate and deploy a custom chat app with the prompt flow SDK. This tutorial is part 3 of a 3-part tutorial series.,,False,,True,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Solutions > Develop with code > In-depth tutorials,Get started with DeepSeek-R1 reasoning model,ai-foundry/foundry-models/tutorials/get-started-deepseek-r1.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/tutorials/get-started-deepseek-r1,False,mopeakande,tutorial,azure-ai-foundry,Learn about the reasoning capabilities of DeepSeek-R1 in Azure AI Foundry Models.,,False,,False,True,,y*,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
